occurrence_id,source_scope,source_path,line,column,keyword,classification,capability_ids,work_order_refs,reference_refs,classification_reason,source_text
LANG-0250,task-tables,raw/TASK_GRAPH.csv,29,1501,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB027,Implement native/linker static/gap rows,native,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md#3-filesystem-source-cargo-cfg-capture,CDB025,,code,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,native/link tables;capture_gaps,native fixture emits rows/gaps,linker mutation,logs/CDB027-native.log;native/link tables;capture_gaps,complete,Implement native/linker static/gap rows,10.9,code,logs/CDB027-native.log,linker mutation,native/link tables;capture_gaps,native fixture emits rows/gaps,logs/CDB027-native.log,logs/CDB027-native.log;native/link tables;capture_gaps,native facts represented,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,logs/CDB027-native.log,,capture_gaps,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0251,task-tables,raw/TASK_GRAPH.csv,30,1455,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB028,Implement no-mutation proof,proof,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md#5-capture-gaps-and-validation-errors,CDB017,CDB039;CDB044,code,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,no_mutation_proofs,clean/dirty git fixtures pass,repo mutation,logs/CDB028-no-mutation.log;no_mutation_proofs,complete,Implement no-mutation proof,15.1,code,logs/CDB028-no-mutation.log,repo mutation,no_mutation_proofs,clean/dirty git fixtures pass,logs/CDB028-no-mutation.log,logs/CDB028-no-mutation.log;no_mutation_proofs,no mutation proven,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,logs/CDB028-no-mutation.log,,no_mutation_proofs,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0252,task-tables,raw/TASK_GRAPH.csv,31,1655,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB029,Implement codedb CLI scan/export/schema,cli,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md#6-nushell-plugin-and-cli-outputs,CDB015;CDB017;CDB019;CDB022,CDB030;CDB031;CDB032;CDB035;CDB036;CDB039;CDB042,code,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,codedb CLI,JSON/NUON/CSV outputs validate,interactive hidden prompts,logs/CDB029-cli.log;codedb CLI,complete,Implement codedb CLI scan/export/schema,13.2,code,crates/codedb/Cargo.toml;crates/codedb/src/main.rs;crates/codedb/tests/relative_repo_path.rs;logs/CDB029-cli.log,interactive hidden prompts,codedb CLI,JSON/NUON/CSV outputs validate,logs/CDB029-cli.log,logs/CDB029-cli.log;codedb CLI,CLI usable,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,crates/codedb/Cargo.toml;crates/codedb/src/main.rs;crates/codedb/tests/relative_repo_path.rs;logs/CDB029-cli.log,,codedb CLI,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0253,task-tables,raw/TASK_GRAPH.csv,32,1604,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB030,Implement Nushell plugin commands,nu-plugin,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md#6-nushell-plugin-and-cli-outputs,CDB029,CDB031;CDB050,code,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,nu_plugin_codedb,Nu command smoke passes,hardcoding one Nu runtime,logs/CDB030-nu-plugin.log;nu_plugin_codedb,complete,Implement Nushell plugin commands,""13.1,14"",code,crates/nu_plugin_codedb/Cargo.toml;crates/nu_plugin_codedb/src/main.rs;logs/CDB030-nu-plugin.log,hardcoding one Nu runtime,nu_plugin_codedb,Nu command smoke passes,logs/CDB030-nu-plugin.log,logs/CDB030-nu-plugin.log;nu_plugin_codedb,Nu plugin usable,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,crates/nu_plugin_codedb/Cargo.toml;crates/nu_plugin_codedb/src/main.rs;logs/CDB030-nu-plugin.log,,nu_plugin_codedb,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0254,task-tables,raw/TASK_GRAPH.csv,33,1583,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB031,Implement doctor checks,doctor,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md,CDB029;CDB030,CDB038,code,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,codedb doctor,doctor reports Nu/Yazelix/Codex status,silent degraded states,logs/CDB031-doctor.log;codedb doctor,complete,Implement doctor checks,""14,16"",code,crates/codedb/Cargo.toml;crates/codedb/src/main.rs;crates/codedb/tests/relative_repo_path.rs;logs/CDB031-doctor.log,silent degraded states,codedb doctor,doctor reports Nu/Yazelix/Codex status,logs/CDB031-doctor.log,logs/CDB031-doctor.log;codedb doctor,doctor accepted,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,crates/codedb/Cargo.toml;crates/codedb/src/main.rs;crates/codedb/tests/relative_repo_path.rs;logs/CDB031-doctor.log,,codedb doctor,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0255,task-tables,raw/TASK_GRAPH.csv,34,1489,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB032,Implement bounded read-only MCP server,mcp,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md#7-bounded-codex-mcp-bridge,CDB029,CDB033;CDB037;CDB039;CDB043;CDB060;CDB062,code,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,codedb mcp serve,MCP page/limit/source guard tests pass,unbounded raw source tools,logs/CDB032-mcp.log;codedb mcp serve,complete,Implement bounded read-only MCP server,""13.3,15.4,16.1"",code,logs/CDB032-mcp.log,unbounded raw source tools,codedb mcp serve,MCP page/limit/source guard tests pass,logs/CDB032-mcp.log,logs/CDB032-mcp.log;codedb mcp serve,MCP safe,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,logs/CDB032-mcp.log,,codedb mcp serve,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0256,task-tables,raw/TASK_GRAPH.csv,35,1498,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB033,Implement unsafe build capture gate scaffold,unsafe,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md#4-static-rust-items-macros-build-script-detection,CDB025;CDB032,CDB034;CDB045,code,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,capture build,refuses without unsafe flag,default execution,logs/CDB033-unsafe-gate.log;capture build,complete,Implement unsafe build capture gate scaffold,""15.2,10.8"",code,logs/CDB033-unsafe-gate.log,default execution,capture build,refuses without unsafe flag,logs/CDB033-unsafe-gate.log,logs/CDB033-unsafe-gate.log;capture build,unsafe gate enforced,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,logs/CDB033-unsafe-gate.log,,capture build,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0257,task-tables,raw/TASK_GRAPH.csv,36,18,optional,mandatory_capability,,TASK-CDB034,,"The pinned source wording is preserved, while the linked LifeOS requirement explicitly interprets capture as mandatory review work.","CDB034,Implement optional build/proc-macro raw log capture,unsafe,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md#4-static-rust-items-macros-build-script-detection,CDB033,CDB045,code,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,build capture rows,approved fixture captures logs or gaps,MCP dynamic execution,logs/CDB034-build-capture.log;build capture rows,complete,Implement optional build/proc-macro raw log capture,""10.7,10.8,15.2"",code,logs/CDB034-build-capture.log,MCP dynamic execution,build capture rows,approved fixture captures logs or gaps,logs/CDB034-build-capture.log,logs/CDB034-build-capture.log;build capture rows,dynamic capture gated,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,logs/CDB034-build-capture.log,,build capture rows,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0258,task-tables,raw/TASK_GRAPH.csv,36,601,optional,mandatory_capability,,TASK-CDB034,,"The pinned source wording is preserved, while the linked LifeOS requirement explicitly interprets capture as mandatory review work.","CDB034,Implement optional build/proc-macro raw log capture,unsafe,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md#4-static-rust-items-macros-build-script-detection,CDB033,CDB045,code,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,build capture rows,approved fixture captures logs or gaps,MCP dynamic execution,logs/CDB034-build-capture.log;build capture rows,complete,Implement optional build/proc-macro raw log capture,""10.7,10.8,15.2"",code,logs/CDB034-build-capture.log,MCP dynamic execution,build capture rows,approved fixture captures logs or gaps,logs/CDB034-build-capture.log,logs/CDB034-build-capture.log;build capture rows,dynamic capture gated,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,logs/CDB034-build-capture.log,,build capture rows,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0259,task-tables,raw/TASK_GRAPH.csv,36,1569,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB034,Implement optional build/proc-macro raw log capture,unsafe,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md#4-static-rust-items-macros-build-script-detection,CDB033,CDB045,code,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,build capture rows,approved fixture captures logs or gaps,MCP dynamic execution,logs/CDB034-build-capture.log;build capture rows,complete,Implement optional build/proc-macro raw log capture,""10.7,10.8,15.2"",code,logs/CDB034-build-capture.log,MCP dynamic execution,build capture rows,approved fixture captures logs or gaps,logs/CDB034-build-capture.log,logs/CDB034-build-capture.log;build capture rows,dynamic capture gated,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,logs/CDB034-build-capture.log,,build capture rows,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
LANG-0260,task-tables,raw/TASK_GRAPH.csv,37,1787,may,compatibility_or_state_semantics,,,,"The wording defines a nullable, permission, or backward-compatible state whose handling is mandatory rather than a deferred feature.","CDB035,Implement envctl export contract,exports,prd/nu_plugin_codedb_v1_1_full_prd.md;execution/TASK_GRAPH.csv,""nu_plugin_codedb_execution_package_checklist.md:L185-L212,L357-L364"",GOAL.md,SUBGOALS.md#9-envctl-meta-runner-gitkb-rtk-boundaries,CDB029,CDB063,code;docs,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;execution/TASK_GRAPH.csv,export manifests,envctl export validates,envctl reading redb internals,logs/CDB035-envctl-export.log;export manifests,complete,Implement envctl export contract,""16.5,17"",code;docs,crates/codedb/Cargo.toml;crates/codedb/src/main.rs;crates/codedb/tests/relative_repo_path.rs;docs/ENVCTL_EXPORT_CONTRACT.md;logs/CDB035-envctl-export.log,envctl reading redb internals,export manifests,envctl export validates,logs/CDB035-envctl-export.log,logs/CDB035-envctl-export.log;export manifests,envctl can consume exports,,execution/TASK_GRAPH.csv,CODEDB_START_HERE.md;READINESS_GATE.md;NAVIGATION.md;DOC_GRAPH.md;DRIFT_GUARD.md;STOP_CONDITIONS.md;GOAL.md;SUBGOALS.md;ACCEPTANCE.md;FIRST_RUN_PROMPT.md;prd/nu_plugin_codedb_v1_1_full_prd.md;nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md;execution/TASK_GRAPH.csv;docs/ENVCTL_EXPORT_CONTRACT.md,ACCEPTANCE.md,FIRST_RUN_PROMPT.md,READINESS_GATE.md;STOP_CONDITIONS.md;DRIFT_GUARD.md,nu_plugin_codedb_execution_package_checklist.md;nu_plugin_codedb_remaining_execution_checklist.md,crates/codedb/Cargo.toml;crates/codedb/src/main.rs;crates/codedb/tests/relative_repo_path.rs;docs/ENVCTL_EXPORT_CONTRACT.md;logs/CDB035-envctl-export.log,,export manifests,complete_exact_paths_resolved,evidence_files_present,current artifacts exact package-relative; planned implementation may declare future paths/globs only while status is planned,"
